amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,orig_balance_error,dest_balance_error,dest_balance_stayed_zero,orig_balance_drained,amount_to_orig_balance_ratio,is_transfer,isFraud,predicted_fraud
4863106.47,4863106.47,0.0,0.0,4863106.47,0.0,0.0,0,1,0.9999997943701623,0,1,1
526787.54,526787.54,0.0,2422.53,563605.43,0.0,-34395.359999999986,0,1,0.9999981017050978,0,1,1
10000000.0,10000000.0,0.0,2571402.25,12571402.25,0.0,0.0,0,1,0.99999990000001,0,1,1
1259972.05,1259972.05,0.0,0.0,1259972.05,0.0,0.0,0,1,0.9999992063322307,0,1,1
839008.91,839008.91,0.0,0.0,0.0,0.0,839008.91,1,1,0.9999988081189649,1,1,1
4104942.7,4104942.7,0.0,131668.24,4236610.94,0.0,0.0,0,1,0.9999997563912996,0,1,1
399045.08,10399045.08,10399045.08,0.0,0.0,-399045.0800000001,399045.08,1,0,0.03837323894231653,1,1,1
1153200.73,1153200.73,0.0,0.0,1153200.73,0.0,0.0,0,1,0.999999132849029,0,1,1
2626957.79,2626957.79,0.0,882527.7,3509485.49,0.0,0.0,0,1,0.9999996193316759,0,1,1
27483.79,27483.79,0.0,66220.65,93704.43,0.0,0.010000000009313226,0,1,0.9999636162401095,0,1,1
2118548.31,2118548.31,0.0,0.0,0.0,0.0,2118548.31,1,1,0.9999995279788886,1,1,1
1495203.8,1495203.8,0.0,0.0,0.0,0.0,1495203.8,1,1,0.9999993311952985,1,1,1
8677.0,8677.0,0.0,0.0,0.0,0.0,8677.0,1,1,0.9998847660751325,1,1,1
1672570.76,1672570.76,0.0,11445.41,1684016.17,0.0,0.0,0,1,0.9999994021183283,0,1,1
10000000.0,30353874.22,20353874.22,0.0,0.0,0.0,10000000.0,1,0,0.32944722634331236,1,1,1
802417.45,802417.45,0.0,49645.31,852062.77,0.0,-0.010000000009313226,0,1,0.999998753767439,0,1,1
2723017.17,2723017.17,0.0,11672.12,2734689.29,0.0,0.0,0,1,0.999999632760438,0,1,1
1048.63,1048.63,0.0,62895.35,63943.98,0.0,-7.275957614183426e-12,0,1,0.999047283328411,0,1,1
258570.41,258570.41,0.0,0.0,258570.41,0.0,0.0,0,1,0.9999961325964073,0,1,1
3191058.32,3191058.32,0.0,0.0,0.0,0.0,3191058.32,1,1,0.9999996866244404,1,1,1
380214.33,380214.33,0.0,0.0,0.0,0.0,380214.33,1,1,0.9999973699114131,1,1,1
1421665.98,1421665.98,0.0,0.0,0.0,0.0,1421665.98,1,1,0.9999992966003894,1,1,1
30674.98,30674.98,0.0,0.0,0.0,0.0,30674.98,1,1,0.9999674012044603,1,1,1
10000000.0,10000000.0,0.0,2876.18,10002876.18,0.0,0.0,0,1,0.99999990000001,0,1,1
32671.88,32671.88,0.0,164307.14,196979.02,0.0,2.9103830456733704e-11,0,1,0.9999693935765687,0,1,1
411123.06,0.0,0.0,0.0,411123.06,-411123.06,0.0,0,1,411123.06,0,0,1
2656973.04,2656973.04,0.0,0.0,0.0,0.0,2656973.04,1,1,0.999999623632002,1,1,1
709950.57,709950.57,0.0,0.0,0.0,0.0,709950.57,1,1,0.999998591453217,1,1,1
125159.2,125159.2,0.0,26664.19,151823.38,0.0,0.009999999980209395,0,1,0.9999920102396769,0,1,1
313418.28,313418.28,0.0,688164.64,1029922.17,0.0,-28339.25,0,1,0.999996809385817,0,1,1
633459.44,633459.44,0.0,0.0,0.0,0.0,633459.44,1,1,0.9999984213694544,1,1,1
10000000.0,25674547.89,15674547.89,0.0,0.0,0.0,10000000.0,1,0,0.38949077714447816,1,1,1
296156.97,296156.97,0.0,0.0,0.0,0.0,296156.97,1,1,0.9999966234236412,1,1,1
555328.55,555328.55,0.0,0.0,555328.55,0.0,0.0,0,1,0.999998199267444,0,1,1
1676936.79,1676936.79,0.0,40039.54,1716976.33,0.0,0.0,0,1,0.9999994036749569,0,1,1
2154005.71,2154005.71,0.0,0.0,2154005.71,0.0,0.0,0,1,0.9999995357488928,0,1,1
86258.11,86258.11,0.0,71277.81,157535.92,0.0,-2.9103830456733704e-11,0,1,0.9999884070215888,0,1,1
3846781.01,3846781.01,0.0,46052.98,3892833.98,0.0,0.009999999776482582,0,1,0.999999740042457,0,1,1
30467.69,30467.69,0.0,625616.25,656083.94,0.0,0.0,0,1,0.9999671794225482,0,1,1
2533650.09,2533650.09,0.0,440696.98,2974347.07,0.0,0.0,0,1,0.9999996053126636,0,1,1
164382.72,164382.72,0.0,445530.63,609913.36,0.0,-0.010000000009313226,0,1,0.9999939166725269,0,1,1
10000000.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,0,1,0.99999990000001,0,1,1
2007.0,2007.0,0.0,129917.8,250910.76,0.0,-118985.96000000002,0,1,0.9995019920318725,0,1,1
24522.52,24522.52,0.0,155677.01,180199.53,0.0,0.0,0,1,0.9999592228195626,0,1,1
161939.36,161939.36,0.0,0.0,0.0,0.0,161939.36,1,1,0.9999938248871375,1,1,1
49950.63,49950.63,0.0,0.0,0.0,0.0,49950.63,1,1,0.9999799806332647,1,1,1
40591.72,40591.72,0.0,0.0,0.0,0.0,40591.72,1,1,0.9999753650408251,1,1,1
1637875.33,1637875.33,0.0,2042965.58,3680840.92,0.0,-0.009999999776482582,0,1,0.9999993894532928,0,1,1
86170.94,86170.94,0.0,0.0,0.0,0.0,86170.94,1,1,0.9999883952943383,1,1,1
2859010.61,2859010.61,0.0,0.0,0.0,0.0,2859010.61,1,1,0.9999996502287726,1,1,1
592737.43,592737.43,0.0,0.0,0.0,0.0,592737.43,1,1,0.9999983129151926,1,1,1
114864.37,114864.37,0.0,0.0,114864.37,0.0,0.0,0,1,0.9999912941559322,0,1,1
257988.47,257988.47,0.0,0.0,0.0,0.0,257988.47,1,1,0.9999961238728077,1,1,1
317787.12,317787.12,0.0,11292122.38,11609909.5,0.0,0.0,0,1,0.9999968532492656,0,1,1
27059.86,27059.86,0.0,0.0,0.0,0.0,27059.86,1,1,0.9999630462594316,1,1,1
561948.38,561948.38,0.0,0.0,0.0,0.0,561948.38,1,1,0.999998220480286,1,1,1
118462.93,118462.93,0.0,251578.05,370040.99,0.0,-0.010000000009313226,0,1,0.9999915586119759,0,1,1
1221900.21,1221900.21,0.0,0.0,1221900.21,0.0,0.0,0,1,0.9999991816032329,0,1,1
57204.07,57204.07,0.0,2726027.96,2783232.03,0.0,0.0,0,1,0.9999825190319669,0,1,1
915266.65,915266.65,0.0,0.0,0.0,0.0,915266.65,1,1,0.9999989074234187,1,1,1
5131896.17,5131896.17,0.0,302942.16,5434838.33,0.0,0.0,0,1,0.9999998051402889,0,1,1
3892156.3,3892156.3,0.0,5663227.36,9555383.66,0.0,0.0,0,1,0.9999997430730767,0,1,1
10000000.0,13774746.08,3774746.08,0.0,0.0,0.0,10000000.0,1,0,0.7259661423852437,1,1,1
1871553.73,1871553.73,0.0,0.0,1871553.73,0.0,0.0,0,1,0.9999994656848747,0,1,1
243459.96,243459.96,0.0,0.0,0.0,0.0,243459.96,1,1,0.9999958925652803,1,1,1
1639676.27,1639676.27,0.0,0.0,0.0,0.0,1639676.27,1,1,0.999999390123887,1,1,1
2326251.51,2326251.51,0.0,37662.1,2363913.61,0.0,0.0,0,1,0.9999995701240533,0,1,1
1571565.56,1571565.56,0.0,0.0,1571565.56,0.0,0.0,0,1,0.9999993636922384,0,1,1
2600970.32,2600970.32,0.0,2111795.89,4712766.22,0.0,-0.009999999776482582,0,1,0.9999996155282481,0,1,1
141837.8,141837.8,0.0,5845089.37,5986927.17,0.0,0.0,0,1,0.9999929497429476,0,1,1
10000000.0,10000000.0,0.0,540392.1,10540392.1,0.0,0.0,0,1,0.99999990000001,0,1,1
300075.73,0.0,0.0,0.0,300075.73,-300075.73,0.0,0,1,300075.73,0,0,1
1536245.52,1536245.52,0.0,0.0,0.0,0.0,1536245.52,1,1,0.9999993490628054,1,1,1
207261.07,207261.07,0.0,48221.7,255482.77,0.0,2.9103830456733704e-11,0,1,0.9999951751905208,0,1,1
38580.45,38580.45,0.0,0.0,0.0,0.0,38580.45,1,1,0.9999740808082641,1,1,1
850002.52,850002.52,0.0,6510099.11,7360101.63,0.0,9.313225746154785e-10,0,1,0.9999988235342837,0,1,1
597411.76,597411.76,0.0,2035697.45,2633109.21,0.0,0.0,0,1,0.9999983261154315,0,1,1
311234.46,311234.46,0.0,978976.44,1290210.9,0.0,0.0,0,1,0.9999967869984995,0,1,1
54584.29,54584.29,0.0,24298.74,78883.03,0.0,0.0,0,1,0.9999816800460344,0,1,1
305183.84,305183.84,0.0,470854.17,776038.0,0.0,0.010000000009313226,0,1,0.9999967232972647,0,1,1
23610.85,23610.85,0.0,212041.22,235652.07,0.0,0.0,0,1,0.99995764838418,0,1,1
760625.76,760625.76,0.0,0.0,0.0,0.0,760625.76,1,1,0.999998685294743,1,1,1
1464008.18,1464008.18,0.0,0.0,1464008.18,0.0,0.0,0,1,0.9999993169441738,0,1,1
311234.46,311234.46,0.0,0.0,0.0,0.0,311234.46,1,1,0.9999967869984995,1,1,1
2739248.3,2739248.3,0.0,0.0,0.0,0.0,2739248.3,1,1,0.9999996349364769,1,1,1
897131.97,897131.97,0.0,0.0,0.0,0.0,897131.97,1,1,0.9999988853380342,1,1,1
2216437.25,2216437.25,0.0,6843369.97,9059807.22,0.0,-1.862645149230957e-09,0,1,0.9999995488256891,0,1,1
3085.45,3085.45,0.0,45631.02,48716.47,0.0,-7.275957614183426e-12,0,1,0.9996760031751689,0,1,1
1136374.62,1136374.62,0.0,0.0,0.0,0.0,1136374.62,1,1,0.99999912000928,1,1,1
613386.47,613386.47,0.0,0.0,0.0,0.0,613386.47,1,1,0.9999983697091172,1,1,1
341.3,341.3,0.0,0.0,0.0,0.0,341.3,1,1,0.9970785860356413,1,1,1
316759.49,0.0,0.0,0.0,316759.49,-316759.49,0.0,0,1,316759.49,0,0,1
2806.0,2806.0,0.0,26202.0,0.0,0.0,29008.0,0,1,0.9996437477734236,0,1,1
82764.07,82764.07,0.0,0.0,0.0,0.0,82764.07,1,1,0.9999879176082374,1,1,1
4531343.47,4531343.47,0.0,0.0,0.0,0.0,4531343.47,1,1,0.9999997793149458,1,1,1
1684039.12,1684039.12,0.0,0.0,0.0,0.0,1684039.12,1,1,0.999999406189919,1,1,1
10000000.0,19887819.06,9887819.06,0.0,0.0,-1.862645149230957e-09,10000000.0,1,0,0.5028203176532562,1,1,1
433348.97,433348.97,0.0,1757052.79,2190401.76,0.0,0.0,0,1,0.9999976923962866,0,1,1
881811.11,881811.11,0.0,0.0,0.0,0.0,881811.11,1,1,0.9999988659715731,1,1,1
186567.41,186567.41,0.0,0.0,0.0,0.0,186567.41,1,1,0.9999946400357917,1,1,1
393699.17,393699.17,0.0,46379.95,440079.12,0.0,0.0,0,1,0.9999974599960167,0,1,1
118111.77,118111.77,0.0,0.0,118111.77,0.0,0.0,0,1,0.9999915335149621,0,1,1
155002.83,155002.83,0.0,0.0,155002.83,0.0,0.0,0,1,0.9999935485465101,0,1,1
673722.73,673722.73,0.0,0.0,0.0,0.0,673722.73,1,1,0.9999985157120709,1,1,1
166456.54,166456.54,0.0,0.0,0.0,0.0,166456.54,1,1,0.9999939924619816,1,1,1
97091.24,97091.24,0.0,88247.71,185338.95,0.0,0.0,0,1,0.9999897005157158,0,1,1
56517.37,56517.37,0.0,0.0,56517.37,0.0,0.0,0,1,0.9999823066376472,0,1,1
252417.45,252417.45,0.0,401309.51,653726.95,0.0,0.010000000009313226,0,1,0.9999960383244568,0,1,1
3019699.77,3019699.77,0.0,0.0,0.0,0.0,3019699.77,1,1,0.99999966884136,1,1,1
396757.22,396757.22,0.0,167363.79,564121.01,0.0,0.0,0,1,0.9999974795733281,0,1,1
2044841.02,2044841.02,0.0,397169.1,2442010.12,0.0,0.0,0,1,0.9999995109646661,0,1,1
19776.71,19776.71,0.0,1138941.53,1158718.24,0.0,0.0,0,1,0.9999494380289731,0,1,1
628033.58,628033.58,0.0,0.0,0.0,0.0,628033.58,1,1,0.9999984077309884,1,1,1
2329379.8,2329379.8,0.0,53551.16,2382930.96,0.0,0.0,0,1,0.999999570701364,0,1,1
945131.85,945131.85,0.0,0.0,0.0,0.0,945131.85,1,1,0.9999989419476849,1,1,1
773926.81,773926.81,0.0,1612283.59,2386210.4,0.0,4.656612873077393e-10,0,1,0.9999987078898225,0,1,1
135845.3,135845.3,0.0,0.0,0.0,0.0,135845.3,1,1,0.9999926387395166,1,1,1
623152.72,623152.72,0.0,0.0,0.0,0.0,623152.72,1,1,0.9999983952595196,1,1,1
234853.95,234853.95,0.0,23261.5,258115.45,0.0,0.0,0,1,0.999995742052701,0,1,1
1005365.24,1005365.24,0.0,1698044.17,2703409.41,0.0,0.0,0,1,0.9999990053375972,0,1,1
1710180.37,1710180.37,0.0,0.0,0.0,0.0,1710180.37,1,1,0.9999994152666977,1,1,1
159724.42,159724.42,0.0,1148566.96,1308291.39,0.0,-0.010000000009313226,0,1,0.9999937392557803,0,1,1
6749.18,6749.18,0.0,136928.04,143677.22,0.0,0.0,0,1,0.9998518558023638,0,1,1
752639.78,752639.78,0.0,0.0,0.0,0.0,752639.78,1,1,0.9999986713449144,1,1,1
107363.54,107363.54,0.0,0.0,0.0,0.0,107363.54,1,1,0.9999906859378338,1,1,1
4892226.25,4892226.25,0.0,0.0,0.0,0.0,4892226.25,1,1,0.9999997955941233,1,1,1
2155569.91,2155569.91,0.0,0.0,0.0,0.0,2155569.91,1,1,0.9999995360857787,1,1,1
4553004.39,4553004.39,0.0,0.0,0.0,0.0,4553004.39,1,1,0.9999997803648548,1,1,1
1031608.37,1031608.37,0.0,0.0,1031608.37,0.0,0.0,0,1,0.9999990306408326,0,1,1
4953893.08,4953893.08,4953893.08,0.0,0.0,-4953893.08,4953893.08,1,0,0.9999997981385988,1,1,1
400276.72,400276.72,0.0,244756.45,645033.17,0.0,-1.1641532182693481e-10,0,1,0.9999975017345457,0,1,1
227934.06,0.0,0.0,0.0,227934.06,-227934.06,0.0,0,1,227934.06,0,0,1
4448598.93,4448598.93,0.0,0.0,0.0,0.0,4448598.93,1,1,0.9999997752101749,1,1,1
265961.0,265961.0,0.0,9354076.45,9620037.45,0.0,0.0,0,1,0.99999624006437,0,1,1
253498.36,253498.36,0.0,0.0,0.0,0.0,253498.36,1,1,0.9999960552168652,1,1,1
682063.33,682063.33,0.0,1166990.34,1849053.68,0.0,-0.010000000009313226,0,1,0.9999985338626344,0,1,1
2763398.31,2763398.31,0.0,339515.35,3102913.66,0.0,0.0,0,1,0.9999996381268547,0,1,1
1994285.14,1994285.14,0.0,150793.71,2145078.85,0.0,0.0,0,1,0.9999994985674423,0,1,1
581889.94,581889.94,0.0,359585.03,941474.97,0.0,0.0,0,1,0.9999982814649082,0,1,1
1268931.21,1268931.21,0.0,0.0,0.0,0.0,1268931.21,1,1,0.999999211935837,1,1,1
5469910.99,5469910.99,0.0,115992.44,5585903.43,0.0,9.313225746154785e-10,0,1,0.999999817181702,0,1,1
10000000.0,18594065.09,8594065.09,0.0,0.0,0.0,10000000.0,1,0,0.5378059834571665,1,1,1
331729.06,331729.06,0.0,0.0,0.0,0.0,331729.06,1,1,0.9999969855008015,1,1,1
3062506.58,3062506.58,0.0,0.0,3062506.58,0.0,0.0,0,1,0.9999996734701959,0,1,1
235763.38,235763.38,0.0,0.0,0.0,0.0,235763.38,1,1,0.9999957584771711,1,1,1
322329.78,322329.78,0.0,0.0,0.0,0.0,322329.78,1,1,0.9999968975969344,1,1,1
1258818.82,1258818.82,0.0,503464.5,1762283.33,0.0,-0.010000000009313226,0,1,0.9999992056051358,0,1,1
1139983.15,1139983.15,0.0,164063.15,1304046.31,0.0,-0.01000000024214387,0,1,0.9999991227948213,0,1,1
74804.24,74804.24,0.0,0.0,0.0,0.0,74804.24,1,1,0.999986631952521,1,1,1
4017972.88,4017972.88,0.0,0.0,0.0,0.0,4017972.88,1,1,0.9999997511183423,1,1,1
10276.87,10276.87,0.0,950042.35,960319.22,0.0,0.0,0,1,0.9999027035757408,0,1,1
283429.1,283429.1,0.0,1110.49,284539.58,0.0,0.009999999951105565,0,1,0.9999964717932217,0,1,1
300518.42,0.0,0.0,0.0,300518.42,-300518.42,0.0,0,1,300518.42,0,0,1
49076.27,49076.27,0.0,863127.8,912204.07,0.0,1.1641532182693481e-10,0,1,0.9999796239684888,0,1,1
2344540.14,2344540.14,0.0,0.0,0.0,0.0,2344540.14,1,1,0.9999995734773074,1,1,1
355909.21,355909.21,0.0,0.0,355909.21,0.0,0.0,0,1,0.9999971903025766,0,1,1
707870.44,707870.44,0.0,0.0,0.0,0.0,707870.44,1,1,0.9999985873141033,1,1,1
1688761.08,1688761.08,0.0,0.0,0.0,0.0,1688761.08,1,1,0.9999994078502757,1,1,1
2239461.29,2239461.29,0.0,121354.63,2360815.92,0.0,0.0,0,1,0.9999995534642381,0,1,1
2983996.6,2983996.6,0.0,0.0,2983996.6,0.0,0.0,0,1,0.999999664879087,0,1,1
1819405.69,1819405.69,0.0,7549887.38,9369293.07,0.0,0.0,0,1,0.9999994503702743,0,1,1
149975.43,149975.43,0.0,298776.08,448751.51,0.0,0.0,0,1,0.9999933322856132,0,1,1
7009.93,7009.93,0.0,0.0,7009.93,0.0,0.0,0,1,0.9998573655706162,0,1,1
457359.64,457359.64,0.0,160042.8,617402.44,0.0,0.0,0,1,0.9999978135416288,0,1,1
639468.22,639468.22,0.0,185390.74,824858.96,0.0,0.0,0,1,0.9999984362030748,0,1,1
912117.82,912117.82,0.0,2960454.33,3872572.14,0.0,0.009999999776482582,0,1,0.9999989036516098,0,1,1
964544.37,964544.37,0.0,0.0,0.0,0.0,964544.37,1,1,0.9999989632421334,1,1,1
14385.54,14385.54,0.0,28309.09,42694.63,0.0,7.275957614183426e-12,0,1,0.9999304905835593,0,1,1
4574246.75,4574246.75,0.0,0.0,4574246.75,0.0,0.0,0,1,0.9999997813848189,0,1,1
27985.73,27985.73,0.0,0.0,0.0,0.0,27985.73,1,1,0.9999642687802398,1,1,1
102256.57,102256.57,0.0,0.0,0.0,0.0,102256.57,1,1,0.9999902207728973,1,1,1
5838803.23,5838803.23,0.0,471758.21,6310561.44,0.0,0.0,0,1,0.9999998287320553,0,1,1
939518.05,939518.05,0.0,0.0,0.0,0.0,939518.05,1,1,0.9999989356256267,1,1,1
2360965.74,2360965.74,0.0,0.0,0.0,0.0,2360965.74,1,1,0.9999995764446897,1,1,1
539658.73,539658.73,0.0,0.0,0.0,0.0,539658.73,1,1,0.9999981469805057,1,1,1
194876.96,194876.96,0.0,0.0,0.0,0.0,194876.96,1,1,0.9999948685833945,1,1,1
102229.91,102229.91,0.0,0.0,0.0,0.0,102229.91,1,1,0.9999902182226491,1,1,1
18035.14,18035.14,0.0,0.0,0.0,0.0,18035.14,1,1,0.9999445557641491,1,1,1
90204.54,90204.54,0.0,0.0,0.0,0.0,90204.54,1,1,0.999988914206378,1,1,1
290885.29,0.0,0.0,0.0,290885.29,-290885.29,0.0,0,1,290885.29,0,0,1
1777674.32,1777674.32,0.0,1953534.39,3731208.71,0.0,0.0,0,1,0.9999994374675798,0,1,1
1027260.28,1027260.28,0.0,1398618.96,2425879.24,0.0,0.0,0,1,0.9999990265378249,0,1,1
1055.0,1055.0,0.0,0.0,0.0,0.0,1055.0,1,1,0.9990530303030303,1,1,1
152314.49,152314.49,0.0,144953.35,297267.84,0.0,-5.820766091346741e-11,0,1,0.9999934346795588,0,1,1
759257.55,759257.55,0.0,36297.01,795554.56,0.0,0.0,0,1,0.9999986829255989,0,1,1
7363709.23,7363709.23,0.0,0.0,7363709.23,0.0,0.0,0,1,0.9999998641988931,0,1,1
6646879.72,6646879.72,0.0,1290212.82,7937092.54,0.0,0.0,0,1,0.999999849553491,0,1,1
122816.67,122816.67,0.0,807810.34,930627.01,0.0,0.0,0,1,0.9999918578491189,0,1,1
938288.58,938288.58,0.0,0.0,938288.58,0.0,0.0,0,1,0.9999989342309439,0,1,1
1445166.74,1445166.74,0.0,11066539.39,12511706.13,0.0,0.0,0,1,0.9999993080388024,0,1,1
342309.91,342309.91,0.0,0.0,342309.91,0.0,0.0,0,1,0.9999970786791458,0,1,1
140807.76,140807.76,0.0,0.0,0.0,0.0,140807.76,1,1,0.9999928981691196,1,1,1
219275.19,219275.19,0.0,0.0,0.0,0.0,219275.19,1,1,0.9999954395413383,1,1,1
18887.22,18887.22,0.0,0.0,0.0,0.0,18887.22,1,1,0.9999470569487225,1,1,1
3912252.81,3912252.81,0.0,0.0,3912252.81,0.0,0.0,0,1,0.9999997443928619,0,1,1
865948.49,865948.49,0.0,0.0,0.0,0.0,865948.49,1,1,0.9999988451982343,1,1,1
1090527.71,1090527.71,0.0,0.0,1090527.71,0.0,0.0,0,1,0.9999990830135962,0,1,1
99139.27,99139.27,0.0,0.0,0.0,0.0,99139.27,1,1,0.9999899132814547,1,1,1
501496.31,501496.31,0.0,0.0,0.0,0.0,501496.31,1,1,0.999998005971358,1,1,1
7482670.24,7482670.24,0.0,2097169.4,9579839.64,0.0,0.0,0,1,0.9999998663578864,0,1,1
929787.24,929787.24,0.0,8148960.26,9078747.5,0.0,0.0,0,1,0.9999989244862895,0,1,1
364715.24,364715.24,0.0,547144.76,911860.0,0.0,0.0,0,1,0.9999972581423849,0,1,1
4993938.87,4993938.87,0.0,743498.25,5737437.12,0.0,0.0,0,1,0.9999997997573007,0,1,1
24424.67,24424.67,0.0,0.0,24424.67,0.0,0.0,0,1,0.999959059464899,0,1,1
703882.14,703882.14,0.0,0.0,0.0,0.0,703882.14,1,1,0.999998579309628,1,1,1
304472.46,304472.46,0.0,0.0,0.0,0.0,304472.46,1,1,0.9999967156414881,1,1,1
143500.62,143500.62,0.0,0.0,143500.62,0.0,0.0,0,1,0.9999930314375545,0,1,1
1532281.61,1532281.61,0.0,0.0,1532281.61,0.0,0.0,0,1,0.9999993473788755,0,1,1
634911.47,634911.47,0.0,0.0,0.0,0.0,634911.47,1,1,0.9999984249797457,1,1,1
344886.44,344886.44,0.0,0.0,0.0,0.0,344886.44,1,1,0.999997100503283,1,1,1
1016081.0,1016081.0,0.0,0.0,1016081.0,0.0,0.0,0,1,0.9999990158274628,0,1,1
2747.85,2747.85,0.0,0.0,0.0,0.0,2747.85,1,1,0.9996362115066301,1,1,1
330218.85,330218.85,0.0,3257136.04,3587354.89,0.0,0.0,0,1,0.9999969717144502,0,1,1
353783.79,0.0,0.0,0.0,353783.79,-353783.79,0.0,0,1,353783.79,0,0,1
201247.25,201247.25,0.0,0.0,0.0,0.0,201247.25,1,1,0.999995031012692,1,1,1
387123.3,0.0,0.0,0.0,387123.3,-387123.3,0.0,0,1,387123.3,0,0,1
55247.48,55247.48,0.0,11215285.22,11270532.7,0.0,1.862645149230957e-09,0,1,0.9999818999545327,0,1,1
4243468.19,4243468.19,0.0,0.0,0.0,0.0,4243468.19,1,1,0.9999997643437586,1,1,1
155854.37,155854.37,0.0,0.0,0.0,0.0,155854.37,1,1,0.9999935837950275,1,1,1
739584.33,739584.33,0.0,0.0,0.0,0.0,739584.33,1,1,0.9999986478909743,1,1,1
173782.59,173782.59,0.0,3272453.63,3446236.22,0.0,-4.656612873077393e-10,0,1,0.9999942457167561,0,1,1
204721.27,204721.27,0.0,0.0,204721.27,0.0,0.0,0,1,0.9999951153335688,0,1,1
496128.26,496128.26,0.0,0.0,0.0,0.0,496128.26,1,1,0.9999979843962439,1,1,1
1464160.5,1464160.5,0.0,462739.95,1926900.44,0.0,0.010000000009313226,0,1,0.9999993170152336,0,1,1
1276300.86,1276300.86,0.0,0.0,1276300.86,0.0,0.0,0,1,0.9999992164862942,0,1,1
31574.65,31574.65,0.0,0.0,0.0,0.0,31574.65,1,1,0.9999683300264602,1,1,1
768520.15,768520.15,0.0,0.0,0.0,0.0,768520.15,1,1,0.9999986987996362,1,1,1
1191399.72,1191399.72,0.0,2447080.16,3638479.89,0.0,-0.01000000024214387,0,1,0.9999991606518418,0,1,1
710385.55,710385.55,0.0,664259.42,1374644.97,0.0,2.3283064365386963e-10,0,1,0.9999985923156907,0,1,1
456360.87,456360.87,0.0,0.0,0.0,0.0,456360.87,1,1,0.9999978087564589,1,1,1
85303.24,85303.24,0.0,0.0,0.0,0.0,85303.24,1,1,0.999988277253276,1,1,1
20842.92,20842.92,0.0,0.0,0.0,0.0,20842.92,1,1,0.9999520243792914,1,1,1
983417.49,983417.49,0.0,0.0,983417.49,0.0,0.0,0,1,0.9999989831389077,0,1,1
338364.14,338364.14,0.0,724300.82,1062664.96,0.0,0.0,0,1,0.9999970446128109,0,1,1
2241630.36,2241630.36,0.0,0.0,0.0,0.0,2241630.36,1,1,0.9999995538963196,1,1,1
2709729.22,2709729.22,0.0,411422.93,3121152.15,0.0,4.656612873077393e-10,0,1,0.999999630959572,0,1,1
321465.0,321465.0,0.0,0.0,0.0,0.0,321465.0,1,1,0.9999968892511183,1,1,1
2763025.35,2763025.35,0.0,0.0,0.0,0.0,2763025.35,1,1,0.9999996380780082,1,1,1
5618179.9,5618179.9,0.0,0.0,5618179.9,0.0,0.0,0,1,0.9999998220064434,0,1,1
1954854.24,1954854.24,0.0,467323.58,2422177.82,0.0,0.0,0,1,0.9999994884531705,0,1,1
766151.45,766151.45,0.0,0.0,766151.45,0.0,0.0,0,1,0.999998694776738,0,1,1
5087422.03,5087422.03,0.0,16628.06,5104050.09,0.0,0.0,0,1,0.9999998034368296,0,1,1
1282731.68,1282731.68,0.0,0.0,0.0,0.0,1282731.68,1,1,0.9999992204143423,1,1,1
1627389.26,1627389.26,0.0,327368.64,2039219.38,0.0,-84461.47999999998,0,1,0.9999993855192423,0,1,1
422261.63,422261.63,0.0,872573.61,1294835.24,0.0,0.0,0,1,0.9999976318055898,0,1,1
14206.82,14206.82,0.0,0.0,0.0,0.0,14206.82,1,1,0.9999296162254308,1,1,1
5039827.29,5039827.29,0.0,13002.46,5052829.75,0.0,0.0,0,1,0.9999998015805416,0,1,1
138993.63,138993.63,0.0,0.0,138993.63,0.0,0.0,0,1,0.9999928054774491,0,1,1
1240717.75,1240717.75,0.0,0.0,0.0,0.0,1240717.75,1,1,0.9999991940155656,1,1,1
2031464.82,2031464.82,0.0,1475675.96,3507140.78,0.0,4.656612873077393e-10,0,1,0.9999995077446098,0,1,1
10000000.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,0,1,0.99999990000001,0,1,1
5245375.3,5245375.3,0.0,0.0,5245375.3,0.0,0.0,0,1,0.9999998093559084,0,1,1
23912.2,23912.2,0.0,0.0,0.0,0.0,23912.2,1,1,0.999958182091899,1,1,1
10000000.0,27670038.08,17670038.08,0.0,0.0,0.0,10000000.0,1,0,0.36140173026456024,1,1,1
2479940.21,2479940.21,0.0,0.0,2479940.21,0.0,0.0,0,1,0.9999995967646346,0,1,1
196561.69,196561.69,0.0,4186.45,200748.14,0.0,0.0,0,1,0.999994912564536,0,1,1
3572736.74,3572736.74,0.0,0.0,0.0,0.0,3572736.74,1,1,0.9999997201026012,1,1,1
17484.29,17484.29,0.0,0.0,0.0,0.0,17484.29,1,1,0.9999428090697953,1,1,1
1674146.06,1674146.06,0.0,0.0,0.0,0.0,1674146.06,1,1,0.999999402680909,1,1,1
128572.96,128572.96,0.0,0.0,0.0,0.0,128572.96,1,1,0.999992222375355,1,1,1
902483.91,902483.91,0.0,0.0,0.0,0.0,902483.91,1,1,0.9999988919482321,1,1,1
2050727.81,2050727.81,0.0,0.0,0.0,0.0,2050727.81,1,1,0.9999995123684833,1,1,1
443682.96,443682.96,0.0,587076.1,1030759.06,0.0,0.0,0,1,0.9999977461434486,0,1,1
76200.04,76200.04,0.0,0.0,0.0,0.0,76200.04,1,1,0.999986876819529,1,1,1
