id,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,orig_balance_error,dest_balance_error,dest_balance_stayed_zero,orig_balance_drained,is_transfer,predicted_fraud,pattern_type
240,284011.99,0.0,0.0,0.0,284011.99,-284011.99,0.0,0,1,0,1,Account Drain + Balance Mismatch
241,8276235.5,8276235.5,0.0,0.0,0.0,0.0,8276235.5,1,1,1,1,Account Drain + Zero Destination
242,347893.16,347893.16,0.0,0.0,347893.16,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
243,54994.1,54994.1,0.0,14941.39,69935.49,0.0,-1.4551915228366852e-11,0,1,0,1,Account Drain + Balance Mismatch
244,1749325.14,1749325.14,0.0,0.0,0.0,0.0,1749325.14,1,1,1,1,Account Drain + Zero Destination
245,1828.6,1828.6,0.0,0.0,0.0,0.0,1828.6,1,1,1,1,Account Drain + Zero Destination
246,5715004.3,5715004.3,0.0,0.0,0.0,0.0,5715004.3,1,1,1,1,Account Drain + Zero Destination
247,204675.48,204675.48,0.0,109380.43,314055.91,0.0,5.820766091346741e-11,0,1,0,1,Account Drain + Balance Mismatch
248,1215297.01,1215297.01,0.0,2497294.92,3712591.93,0.0,-4.656612873077393e-10,0,1,0,1,Account Drain + Balance Mismatch
249,10000000.0,10000000.0,0.0,107593.45,10107593.45,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
250,769619.59,769619.59,0.0,32332.95,801952.54,0.0,-1.1641532182693479e-10,0,1,0,1,Account Drain + Balance Mismatch
251,164382.72,164382.72,0.0,0.0,0.0,0.0,164382.72,1,1,1,1,Account Drain + Zero Destination
252,377919.58,377919.58,0.0,617276.1,995195.68,0.0,-1.1641532182693479e-10,0,1,0,1,Account Drain + Balance Mismatch
253,138373.64,138373.64,0.0,125028.17,263401.81,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
254,150405.2,150405.2,0.0,0.0,0.0,0.0,150405.2,1,1,1,1,Account Drain + Zero Destination
255,977805.62,977805.62,0.0,0.0,977805.62,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
256,454483.23,454483.23,0.0,0.0,0.0,0.0,454483.23,1,1,1,1,Account Drain + Zero Destination
257,453699.35,453699.35,0.0,0.0,0.0,0.0,453699.35,1,1,1,1,Account Drain + Zero Destination
258,1735525.5,1735525.5,0.0,0.0,1735525.5,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
259,82750.0,82750.0,0.0,0.0,82750.0,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
260,455372.54,455372.54,0.0,316179.07,771551.61,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
261,5270.57,5270.57,0.0,0.0,0.0,0.0,5270.57,1,1,1,1,Account Drain + Zero Destination
262,188731.21,188731.21,0.0,0.0,0.0,0.0,188731.21,1,1,1,1,Account Drain + Zero Destination
263,285294.11,285294.11,0.0,0.0,0.0,0.0,285294.11,1,1,1,1,Account Drain + Zero Destination
264,4863106.47,4863106.47,0.0,0.0,4863106.47,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
265,526787.54,526787.54,0.0,2422.53,563605.43,0.0,-34395.359999999986,0,1,0,1,Account Drain + Balance Mismatch
266,10000000.0,10000000.0,0.0,2571402.25,12571402.25,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
267,1259972.05,1259972.05,0.0,0.0,1259972.05,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
268,839008.91,839008.91,0.0,0.0,0.0,0.0,839008.91,1,1,1,1,Account Drain + Zero Destination
269,4104942.7,4104942.7,0.0,131668.24,4236610.94,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
270,399045.08,10399045.08,10399045.08,0.0,0.0,-399045.0800000001,399045.08,1,0,1,1,Account Drain + Zero Destination
271,1153200.73,1153200.73,0.0,0.0,1153200.73,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
272,2626957.79,2626957.79,0.0,882527.7,3509485.49,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
273,27483.79,27483.79,0.0,66220.65,93704.43,0.0,0.0100000000093132,0,1,0,1,Account Drain + Balance Mismatch
274,2118548.31,2118548.31,0.0,0.0,0.0,0.0,2118548.31,1,1,1,1,Account Drain + Zero Destination
275,1495203.8,1495203.8,0.0,0.0,0.0,0.0,1495203.8,1,1,1,1,Account Drain + Zero Destination
276,8677.0,8677.0,0.0,0.0,0.0,0.0,8677.0,1,1,1,1,Account Drain + Zero Destination
277,1672570.76,1672570.76,0.0,11445.41,1684016.17,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
278,10000000.0,30353874.22,20353874.22,0.0,0.0,0.0,10000000.0,1,0,1,1,Account Drain + Zero Destination
279,802417.45,802417.45,0.0,49645.31,852062.77,0.0,-0.0100000000093132,0,1,0,1,Account Drain + Balance Mismatch
280,2723017.17,2723017.17,0.0,11672.12,2734689.29,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
281,1048.63,1048.63,0.0,62895.35,63943.98,0.0,-7.275957614183426e-12,0,1,0,1,Account Drain + Balance Mismatch
282,258570.41,258570.41,0.0,0.0,258570.41,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
283,3191058.32,3191058.32,0.0,0.0,0.0,0.0,3191058.32,1,1,1,1,Account Drain + Zero Destination
284,380214.33,380214.33,0.0,0.0,0.0,0.0,380214.33,1,1,1,1,Account Drain + Zero Destination
285,1421665.98,1421665.98,0.0,0.0,0.0,0.0,1421665.98,1,1,1,1,Account Drain + Zero Destination
286,30674.98,30674.98,0.0,0.0,0.0,0.0,30674.98,1,1,1,1,Account Drain + Zero Destination
287,10000000.0,10000000.0,0.0,2876.18,10002876.18,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
288,32671.88,32671.88,0.0,164307.14,196979.02,0.0,2.9103830456733704e-11,0,1,0,1,Account Drain + Balance Mismatch
289,411123.06,0.0,0.0,0.0,411123.06,-411123.06,0.0,0,1,0,1,Account Drain + Balance Mismatch
290,2656973.04,2656973.04,0.0,0.0,0.0,0.0,2656973.04,1,1,1,1,Account Drain + Zero Destination
291,709950.57,709950.57,0.0,0.0,0.0,0.0,709950.57,1,1,1,1,Account Drain + Zero Destination
292,125159.2,125159.2,0.0,26664.19,151823.38,0.0,0.0099999999802093,0,1,0,1,Account Drain + Balance Mismatch
293,313418.28,313418.28,0.0,688164.64,1029922.17,0.0,-28339.25,0,1,0,1,Account Drain + Balance Mismatch
294,633459.44,633459.44,0.0,0.0,0.0,0.0,633459.44,1,1,1,1,Account Drain + Zero Destination
295,10000000.0,25674547.89,15674547.89,0.0,0.0,0.0,10000000.0,1,0,1,1,Account Drain + Zero Destination
296,296156.97,296156.97,0.0,0.0,0.0,0.0,296156.97,1,1,1,1,Account Drain + Zero Destination
297,555328.55,555328.55,0.0,0.0,555328.55,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
298,1676936.79,1676936.79,0.0,40039.54,1716976.33,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
299,2154005.71,2154005.71,0.0,0.0,2154005.71,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
300,86258.11,86258.11,0.0,71277.81,157535.92,0.0,-2.9103830456733704e-11,0,1,0,1,Account Drain + Balance Mismatch
301,3846781.01,3846781.01,0.0,46052.98,3892833.98,0.0,0.0099999997764825,0,1,0,1,Account Drain + Balance Mismatch
302,30467.69,30467.69,0.0,625616.25,656083.94,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
303,2533650.09,2533650.09,0.0,440696.98,2974347.07,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
304,164382.72,164382.72,0.0,445530.63,609913.36,0.0,-0.0100000000093132,0,1,0,1,Account Drain + Balance Mismatch
305,10000000.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
306,2007.0,2007.0,0.0,129917.8,250910.76,0.0,-118985.96000000002,0,1,0,1,Account Drain + Balance Mismatch
307,24522.52,24522.52,0.0,155677.01,180199.53,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
308,161939.36,161939.36,0.0,0.0,0.0,0.0,161939.36,1,1,1,1,Account Drain + Zero Destination
309,49950.63,49950.63,0.0,0.0,0.0,0.0,49950.63,1,1,1,1,Account Drain + Zero Destination
310,40591.72,40591.72,0.0,0.0,0.0,0.0,40591.72,1,1,1,1,Account Drain + Zero Destination
311,1637875.33,1637875.33,0.0,2042965.58,3680840.92,0.0,-0.0099999997764825,0,1,0,1,Account Drain + Balance Mismatch
312,86170.94,86170.94,0.0,0.0,0.0,0.0,86170.94,1,1,1,1,Account Drain + Zero Destination
313,2859010.61,2859010.61,0.0,0.0,0.0,0.0,2859010.61,1,1,1,1,Account Drain + Zero Destination
314,592737.43,592737.43,0.0,0.0,0.0,0.0,592737.43,1,1,1,1,Account Drain + Zero Destination
315,114864.37,114864.37,0.0,0.0,114864.37,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
316,257988.47,257988.47,0.0,0.0,0.0,0.0,257988.47,1,1,1,1,Account Drain + Zero Destination
317,317787.12,317787.12,0.0,11292122.38,11609909.5,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
318,27059.86,27059.86,0.0,0.0,0.0,0.0,27059.86,1,1,1,1,Account Drain + Zero Destination
319,561948.38,561948.38,0.0,0.0,0.0,0.0,561948.38,1,1,1,1,Account Drain + Zero Destination
320,118462.93,118462.93,0.0,251578.05,370040.99,0.0,-0.0100000000093132,0,1,0,1,Account Drain + Balance Mismatch
321,1221900.21,1221900.21,0.0,0.0,1221900.21,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
322,57204.07,57204.07,0.0,2726027.96,2783232.03,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
323,915266.65,915266.65,0.0,0.0,0.0,0.0,915266.65,1,1,1,1,Account Drain + Zero Destination
324,5131896.17,5131896.17,0.0,302942.16,5434838.33,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
325,3892156.3,3892156.3,0.0,5663227.36,9555383.66,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
326,10000000.0,13774746.08,3774746.08,0.0,0.0,0.0,10000000.0,1,0,1,1,Account Drain + Zero Destination
327,1871553.73,1871553.73,0.0,0.0,1871553.73,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
328,243459.96,243459.96,0.0,0.0,0.0,0.0,243459.96,1,1,1,1,Account Drain + Zero Destination
329,1639676.27,1639676.27,0.0,0.0,0.0,0.0,1639676.27,1,1,1,1,Account Drain + Zero Destination
330,2326251.51,2326251.51,0.0,37662.1,2363913.61,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
331,1571565.56,1571565.56,0.0,0.0,1571565.56,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
332,2600970.32,2600970.32,0.0,2111795.89,4712766.22,0.0,-0.0099999997764825,0,1,0,1,Account Drain + Balance Mismatch
333,141837.8,141837.8,0.0,5845089.37,5986927.17,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
334,10000000.0,10000000.0,0.0,540392.1,10540392.1,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
335,300075.73,0.0,0.0,0.0,300075.73,-300075.73,0.0,0,1,0,1,Account Drain + Balance Mismatch
336,1536245.52,1536245.52,0.0,0.0,0.0,0.0,1536245.52,1,1,1,1,Account Drain + Zero Destination
337,207261.07,207261.07,0.0,48221.7,255482.77,0.0,2.9103830456733704e-11,0,1,0,1,Account Drain + Balance Mismatch
338,38580.45,38580.45,0.0,0.0,0.0,0.0,38580.45,1,1,1,1,Account Drain + Zero Destination
339,850002.52,850002.52,0.0,6510099.11,7360101.63,0.0,9.313225746154783e-10,0,1,0,1,Account Drain + Balance Mismatch
340,597411.76,597411.76,0.0,2035697.45,2633109.21,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
341,311234.46,311234.46,0.0,978976.44,1290210.9,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
342,54584.29,54584.29,0.0,24298.74,78883.03,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
343,305183.84,305183.84,0.0,470854.17,776038.0,0.0,0.0100000000093132,0,1,0,1,Account Drain + Balance Mismatch
344,23610.85,23610.85,0.0,212041.22,235652.07,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
345,760625.76,760625.76,0.0,0.0,0.0,0.0,760625.76,1,1,1,1,Account Drain + Zero Destination
346,1464008.18,1464008.18,0.0,0.0,1464008.18,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
347,311234.46,311234.46,0.0,0.0,0.0,0.0,311234.46,1,1,1,1,Account Drain + Zero Destination
348,2739248.3,2739248.3,0.0,0.0,0.0,0.0,2739248.3,1,1,1,1,Account Drain + Zero Destination
349,897131.97,897131.97,0.0,0.0,0.0,0.0,897131.97,1,1,1,1,Account Drain + Zero Destination
350,2216437.25,2216437.25,0.0,6843369.97,9059807.22,0.0,-1.862645149230957e-09,0,1,0,1,Account Drain + Balance Mismatch
351,3085.45,3085.45,0.0,45631.02,48716.47,0.0,-7.275957614183426e-12,0,1,0,1,Account Drain + Balance Mismatch
352,1136374.62,1136374.62,0.0,0.0,0.0,0.0,1136374.62,1,1,1,1,Account Drain + Zero Destination
353,613386.47,613386.47,0.0,0.0,0.0,0.0,613386.47,1,1,1,1,Account Drain + Zero Destination
354,341.3,341.3,0.0,0.0,0.0,0.0,341.3,1,1,1,1,Account Drain + Zero Destination
355,316759.49,0.0,0.0,0.0,316759.49,-316759.49,0.0,0,1,0,1,Account Drain + Balance Mismatch
356,2806.0,2806.0,0.0,26202.0,0.0,0.0,29008.0,0,1,0,1,Account Drain + Balance Mismatch
357,82764.07,82764.07,0.0,0.0,0.0,0.0,82764.07,1,1,1,1,Account Drain + Zero Destination
358,4531343.47,4531343.47,0.0,0.0,0.0,0.0,4531343.47,1,1,1,1,Account Drain + Zero Destination
359,1684039.12,1684039.12,0.0,0.0,0.0,0.0,1684039.12,1,1,1,1,Account Drain + Zero Destination
360,10000000.0,19887819.06,9887819.06,0.0,0.0,-1.862645149230957e-09,10000000.0,1,0,1,1,Account Drain + Zero Destination
361,433348.97,433348.97,0.0,1757052.79,2190401.76,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
362,881811.11,881811.11,0.0,0.0,0.0,0.0,881811.11,1,1,1,1,Account Drain + Zero Destination
363,186567.41,186567.41,0.0,0.0,0.0,0.0,186567.41,1,1,1,1,Account Drain + Zero Destination
364,393699.17,393699.17,0.0,46379.95,440079.12,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
365,118111.77,118111.77,0.0,0.0,118111.77,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
366,155002.83,155002.83,0.0,0.0,155002.83,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
367,673722.73,673722.73,0.0,0.0,0.0,0.0,673722.73,1,1,1,1,Account Drain + Zero Destination
368,166456.54,166456.54,0.0,0.0,0.0,0.0,166456.54,1,1,1,1,Account Drain + Zero Destination
369,97091.24,97091.24,0.0,88247.71,185338.95,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
370,56517.37,56517.37,0.0,0.0,56517.37,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
371,252417.45,252417.45,0.0,401309.51,653726.95,0.0,0.0100000000093132,0,1,0,1,Account Drain + Balance Mismatch
372,3019699.77,3019699.77,0.0,0.0,0.0,0.0,3019699.77,1,1,1,1,Account Drain + Zero Destination
373,396757.22,396757.22,0.0,167363.79,564121.01,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
374,2044841.02,2044841.02,0.0,397169.1,2442010.12,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
375,19776.71,19776.71,0.0,1138941.53,1158718.24,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
376,628033.58,628033.58,0.0,0.0,0.0,0.0,628033.58,1,1,1,1,Account Drain + Zero Destination
377,2329379.8,2329379.8,0.0,53551.16,2382930.96,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
378,945131.85,945131.85,0.0,0.0,0.0,0.0,945131.85,1,1,1,1,Account Drain + Zero Destination
379,773926.81,773926.81,0.0,1612283.59,2386210.4,0.0,4.656612873077393e-10,0,1,0,1,Account Drain + Balance Mismatch
380,135845.3,135845.3,0.0,0.0,0.0,0.0,135845.3,1,1,1,1,Account Drain + Zero Destination
381,623152.72,623152.72,0.0,0.0,0.0,0.0,623152.72,1,1,1,1,Account Drain + Zero Destination
382,234853.95,234853.95,0.0,23261.5,258115.45,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
383,1005365.24,1005365.24,0.0,1698044.17,2703409.41,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
384,1710180.37,1710180.37,0.0,0.0,0.0,0.0,1710180.37,1,1,1,1,Account Drain + Zero Destination
385,159724.42,159724.42,0.0,1148566.96,1308291.39,0.0,-0.0100000000093132,0,1,0,1,Account Drain + Balance Mismatch
386,6749.18,6749.18,0.0,136928.04,143677.22,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
387,752639.78,752639.78,0.0,0.0,0.0,0.0,752639.78,1,1,1,1,Account Drain + Zero Destination
388,107363.54,107363.54,0.0,0.0,0.0,0.0,107363.54,1,1,1,1,Account Drain + Zero Destination
389,4892226.25,4892226.25,0.0,0.0,0.0,0.0,4892226.25,1,1,1,1,Account Drain + Zero Destination
390,2155569.91,2155569.91,0.0,0.0,0.0,0.0,2155569.91,1,1,1,1,Account Drain + Zero Destination
391,4553004.39,4553004.39,0.0,0.0,0.0,0.0,4553004.39,1,1,1,1,Account Drain + Zero Destination
392,1031608.37,1031608.37,0.0,0.0,1031608.37,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
393,4953893.08,4953893.08,4953893.08,0.0,0.0,-4953893.08,4953893.08,1,0,1,1,Account Drain + Zero Destination
394,400276.72,400276.72,0.0,244756.45,645033.17,0.0,-1.1641532182693479e-10,0,1,0,1,Account Drain + Balance Mismatch
395,227934.06,0.0,0.0,0.0,227934.06,-227934.06,0.0,0,1,0,1,Account Drain + Balance Mismatch
396,4448598.93,4448598.93,0.0,0.0,0.0,0.0,4448598.93,1,1,1,1,Account Drain + Zero Destination
397,265961.0,265961.0,0.0,9354076.45,9620037.45,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
398,253498.36,253498.36,0.0,0.0,0.0,0.0,253498.36,1,1,1,1,Account Drain + Zero Destination
399,682063.33,682063.33,0.0,1166990.34,1849053.68,0.0,-0.0100000000093132,0,1,0,1,Account Drain + Balance Mismatch
400,2763398.31,2763398.31,0.0,339515.35,3102913.66,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
401,1994285.14,1994285.14,0.0,150793.71,2145078.85,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
402,581889.94,581889.94,0.0,359585.03,941474.97,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
403,1268931.21,1268931.21,0.0,0.0,0.0,0.0,1268931.21,1,1,1,1,Account Drain + Zero Destination
404,5469910.99,5469910.99,0.0,115992.44,5585903.43,0.0,9.313225746154783e-10,0,1,0,1,Account Drain + Balance Mismatch
405,10000000.0,18594065.09,8594065.09,0.0,0.0,0.0,10000000.0,1,0,1,1,Account Drain + Zero Destination
406,331729.06,331729.06,0.0,0.0,0.0,0.0,331729.06,1,1,1,1,Account Drain + Zero Destination
407,3062506.58,3062506.58,0.0,0.0,3062506.58,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
408,235763.38,235763.38,0.0,0.0,0.0,0.0,235763.38,1,1,1,1,Account Drain + Zero Destination
409,322329.78,322329.78,0.0,0.0,0.0,0.0,322329.78,1,1,1,1,Account Drain + Zero Destination
410,1258818.82,1258818.82,0.0,503464.5,1762283.33,0.0,-0.0100000000093132,0,1,0,1,Account Drain + Balance Mismatch
411,1139983.15,1139983.15,0.0,164063.15,1304046.31,0.0,-0.0100000002421438,0,1,0,1,Account Drain + Balance Mismatch
412,74804.24,74804.24,0.0,0.0,0.0,0.0,74804.24,1,1,1,1,Account Drain + Zero Destination
413,4017972.88,4017972.88,0.0,0.0,0.0,0.0,4017972.88,1,1,1,1,Account Drain + Zero Destination
414,10276.87,10276.87,0.0,950042.35,960319.22,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
415,283429.1,283429.1,0.0,1110.49,284539.58,0.0,0.0099999999511055,0,1,0,1,Account Drain + Balance Mismatch
416,300518.42,0.0,0.0,0.0,300518.42,-300518.42,0.0,0,1,0,1,Account Drain + Balance Mismatch
417,49076.27,49076.27,0.0,863127.8,912204.07,0.0,1.1641532182693479e-10,0,1,0,1,Account Drain + Balance Mismatch
418,2344540.14,2344540.14,0.0,0.0,0.0,0.0,2344540.14,1,1,1,1,Account Drain + Zero Destination
419,355909.21,355909.21,0.0,0.0,355909.21,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
420,707870.44,707870.44,0.0,0.0,0.0,0.0,707870.44,1,1,1,1,Account Drain + Zero Destination
421,1688761.08,1688761.08,0.0,0.0,0.0,0.0,1688761.08,1,1,1,1,Account Drain + Zero Destination
422,2239461.29,2239461.29,0.0,121354.63,2360815.92,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
423,2983996.6,2983996.6,0.0,0.0,2983996.6,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
424,1819405.69,1819405.69,0.0,7549887.38,9369293.07,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
425,149975.43,149975.43,0.0,298776.08,448751.51,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
426,7009.93,7009.93,0.0,0.0,7009.93,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
427,457359.64,457359.64,0.0,160042.8,617402.44,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
428,639468.22,639468.22,0.0,185390.74,824858.96,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
429,912117.82,912117.82,0.0,2960454.33,3872572.14,0.0,0.0099999997764825,0,1,0,1,Account Drain + Balance Mismatch
430,964544.37,964544.37,0.0,0.0,0.0,0.0,964544.37,1,1,1,1,Account Drain + Zero Destination
431,14385.54,14385.54,0.0,28309.09,42694.63,0.0,7.275957614183426e-12,0,1,0,1,Account Drain + Balance Mismatch
432,4574246.75,4574246.75,0.0,0.0,4574246.75,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
433,27985.73,27985.73,0.0,0.0,0.0,0.0,27985.73,1,1,1,1,Account Drain + Zero Destination
434,102256.57,102256.57,0.0,0.0,0.0,0.0,102256.57,1,1,1,1,Account Drain + Zero Destination
435,5838803.23,5838803.23,0.0,471758.21,6310561.44,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
436,939518.05,939518.05,0.0,0.0,0.0,0.0,939518.05,1,1,1,1,Account Drain + Zero Destination
437,2360965.74,2360965.74,0.0,0.0,0.0,0.0,2360965.74,1,1,1,1,Account Drain + Zero Destination
438,539658.73,539658.73,0.0,0.0,0.0,0.0,539658.73,1,1,1,1,Account Drain + Zero Destination
439,194876.96,194876.96,0.0,0.0,0.0,0.0,194876.96,1,1,1,1,Account Drain + Zero Destination
440,102229.91,102229.91,0.0,0.0,0.0,0.0,102229.91,1,1,1,1,Account Drain + Zero Destination
441,18035.14,18035.14,0.0,0.0,0.0,0.0,18035.14,1,1,1,1,Account Drain + Zero Destination
442,90204.54,90204.54,0.0,0.0,0.0,0.0,90204.54,1,1,1,1,Account Drain + Zero Destination
443,290885.29,0.0,0.0,0.0,290885.29,-290885.29,0.0,0,1,0,1,Account Drain + Balance Mismatch
444,1777674.32,1777674.32,0.0,1953534.39,3731208.71,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
445,1027260.28,1027260.28,0.0,1398618.96,2425879.24,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
446,1055.0,1055.0,0.0,0.0,0.0,0.0,1055.0,1,1,1,1,Account Drain + Zero Destination
447,152314.49,152314.49,0.0,144953.35,297267.84,0.0,-5.820766091346741e-11,0,1,0,1,Account Drain + Balance Mismatch
448,759257.55,759257.55,0.0,36297.01,795554.56,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
449,7363709.23,7363709.23,0.0,0.0,7363709.23,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
450,6646879.72,6646879.72,0.0,1290212.82,7937092.54,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
451,122816.67,122816.67,0.0,807810.34,930627.01,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
452,938288.58,938288.58,0.0,0.0,938288.58,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
453,1445166.74,1445166.74,0.0,11066539.39,12511706.13,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
454,342309.91,342309.91,0.0,0.0,342309.91,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
455,140807.76,140807.76,0.0,0.0,0.0,0.0,140807.76,1,1,1,1,Account Drain + Zero Destination
456,219275.19,219275.19,0.0,0.0,0.0,0.0,219275.19,1,1,1,1,Account Drain + Zero Destination
457,18887.22,18887.22,0.0,0.0,0.0,0.0,18887.22,1,1,1,1,Account Drain + Zero Destination
458,3912252.81,3912252.81,0.0,0.0,3912252.81,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
459,865948.49,865948.49,0.0,0.0,0.0,0.0,865948.49,1,1,1,1,Account Drain + Zero Destination
460,1090527.71,1090527.71,0.0,0.0,1090527.71,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
461,99139.27,99139.27,0.0,0.0,0.0,0.0,99139.27,1,1,1,1,Account Drain + Zero Destination
462,501496.31,501496.31,0.0,0.0,0.0,0.0,501496.31,1,1,1,1,Account Drain + Zero Destination
463,7482670.24,7482670.24,0.0,2097169.4,9579839.64,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
464,929787.24,929787.24,0.0,8148960.26,9078747.5,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
465,364715.24,364715.24,0.0,547144.76,911860.0,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
466,4993938.87,4993938.87,0.0,743498.25,5737437.12,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
